image_path,model,label,pred_diagnosis,pred_confidence,correct,faithfulness_score,fluency_proxy_score,explanation,findings
/content/chest_xray/test/NORMAL/NORMAL2-IM-0312-0001.jpeg,qwen3_zero_shot,normal,pneumonia,medium,0,0.0,1.0,"The chest X-ray shows bilateral lung infiltrates consistent with pneumonia, with more prominent consolidation in the lower lung zones.","[""bilateral infiltrates"", ""consolidation in lower lung zones""]"
/content/chest_xray/test/PNEUMONIA/person1669_virus_2885.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,0.5,The chest X-ray shows bilateral lung infiltrates consistent with pneumonia.,"[""bilateral infiltrates"", ""increased lung opacity""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0350-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0337-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0286-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0173-0001-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person136_bacteria_654.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person1668_virus_2882.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person26_virus_60.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person112_bacteria_538.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows normal lung fields, clear costophrenic angles, and no signs of consolidation or infiltrates consistent with pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0085-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0274-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation or infiltrates, indicating a normal appearance.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0357-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/PNEUMONIA/person54_virus_109.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0102-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields with no evidence of consolidation, infiltrates, or other signs of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person78_bacteria_385.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows clear lung fields without consolidation or infiltrates, and normal bony structures, consistent with a normal chest X-ray.","[""clear lung fields"", ""visible ribs and spine""]"
/content/chest_xray/test/NORMAL/IM-0107-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/NORMAL/IM-0109-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities typically associated with pneumonia.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/IM-0016-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0129-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/PNEUMONIA/person62_virus_119.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral hazy infiltrates and increased opacity, particularly in the right lower lung zone, which are suggestive of pneumonia.","[""increased opacity in right lower lung zone"", ""hazy infiltrates in right lung field""]"
/content/chest_xray/test/PNEUMONIA/person75_virus_136.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows no signs of consolidation, infiltrates, or other abnormalities typically associated with pneumonia.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person138_bacteria_659.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation or infiltrates, indicating no signs of pneumonia.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person1660_virus_2869.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation or infiltrates, indicating a normal appearance.","[""clear lung fields"", ""visible rib cage and heart shadow""]"
/content/chest_xray/test/NORMAL/IM-0011-0001-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0279-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest appearance.","[""clear lung fields"", ""visible ribs and spine without abnormal opacities""]"
/content/chest_xray/test/NORMAL/IM-0095-0001.jpeg,qwen3_zero_shot,normal,pneumonia,medium,0,0.0,0.5,The chest X-ray shows bilateral lung opacities consistent with pneumonia.,"[""increased lung opacity"", ""consolidation in lower lobes""]"
/content/chest_xray/test/NORMAL/IM-0009-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person93_bacteria_453.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows no signs of consolidation, infiltrates, or abnormal opacities that would suggest pneumonia.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0354-0001.jpeg,qwen3_zero_shot,normal,pneumonia,medium,0,0.0,1.0,"The chest X-ray shows patchy opacities consistent with lung consolidation, more prominent on the right side, which is suggestive of pneumonia.","[""increased opacity in right lung field"", ""consolidation pattern""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0277-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person86_bacteria_428.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person158_bacteria_744.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral lung opacities consistent with pneumonia, with more prominent consolidation in the lower lobes.","[""bilateral lung opacities"", ""consolidation in lower lobes""]"
/content/chest_xray/test/PNEUMONIA/person1651_virus_2855.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral lung opacities consistent with pneumonia, particularly in the lower lung zones.","[""increased opacity in lower lung zones"", ""blurred costophrenic angles""]"
/content/chest_xray/test/PNEUMONIA/person1641_virus_2840.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows patchy opacities consistent with lung consolidation, which is suggestive of pneumonia.","[""increased opacity in the right lower lung field"", ""consolidation pattern""]"
/content/chest_xray/test/NORMAL/IM-0023-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/NORMAL/IM-0065-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person143_bacteria_689.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,0.5,The chest X-ray shows bilateral lung opacities consistent with pneumonia.,"[""bilateral lung opacities"", ""increased lung density""]"
/content/chest_xray/test/PNEUMONIA/person1629_virus_2823.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The image shows patchy infiltrates consistent with pneumonia, particularly in the right lower lung zone.","[""increased opacity in the right lower lung field"", ""blurred costophrenic angle""]"
/content/chest_xray/test/PNEUMONIA/person126_bacteria_598.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The image shows patchy opacities consistent with lung consolidation, more prominent in the right lower lung field, which is suggestive of pneumonia.","[""consolidation in the right lower lung field"", ""increased opacity in the right lung base""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0348-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows no signs of consolidation, infiltrates, or abnormal opacities that would suggest pneumonia.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person109_bacteria_519.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows clear lung fields without consolidation or infiltrates, indicating no signs of pneumonia.","[""clear lung fields"", ""visible ribs and spine""]"
/content/chest_xray/test/PNEUMONIA/person78_bacteria_386.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows normal lung parenchyma without consolidation or infiltrates, and bony structures appear intact.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0303-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation or infiltrates, indicating a normal appearance.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/IM-0087-0001.jpeg,qwen3_zero_shot,normal,pneumonia,medium,0,0.0,0.5,"presence of patchy opacities consistent with lung consolidation, suggestive of pneumonia","[""consolidation in right lower lung field"", ""increased opacity in right lower lobe""]"
/content/chest_xray/test/PNEUMONIA/person78_bacteria_378.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person149_bacteria_713.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows no signs of consolidation, infiltrates, or abnormal opacities that would suggest pneumonia.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0251-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0290-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows no signs of consolidation, infiltrates, or abnormal opacities that would suggest pneumonia. Lung fields appear clear and structures are normally aligned.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/IM-0011-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields, clear costophrenic angles, and no signs of consolidation or infiltrates consistent with pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person88_bacteria_439.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows patchy opacities consistent with lung consolidation, which is suggestive of pneumonia.","[""increased opacity in the right lower lung field"", ""consolidation pattern""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0328-0001.jpeg,qwen3_zero_shot,normal,pneumonia,medium,0,0.0,1.0,"The chest X-ray shows patchy opacities consistent with consolidation, more prominent in the right lower lung zone, which is suggestive of pneumonia.","[""increased opacity in right lower lung zone"", ""consolidation pattern""]"
/content/chest_xray/test/NORMAL/IM-0028-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0300-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0120-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person44_virus_94.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/PNEUMONIA/person130_bacteria_627.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral lung opacities consistent with pneumonia, with more prominent involvement on the right side.","[""increased opacity in the right lung field"", ""blurred lung markings""]"
/content/chest_xray/test/PNEUMONIA/person119_bacteria_568.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation or infiltrates, indicating a normal appearance.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0249-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,0.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation or infiltrates, indicating no signs of pneumonia.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person22_virus_54.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and heart shadow""]"
/content/chest_xray/test/PNEUMONIA/person1661_virus_2872.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral lung opacities consistent with pneumonia, particularly in the upper lobes.","[""bilateral lung opacities"", ""consolidation in upper lobes""]"
/content/chest_xray/test/PNEUMONIA/person53_virus_108.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows patchy opacities consistent with lung consolidation, more prominent in the right lower lung zone, which is suggestive of pneumonia.","[""consolidation in right lower lung zone"", ""increased opacity in right lung field""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0111-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/PNEUMONIA/person1662_virus_2875.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral lung opacities consistent with pneumonia, particularly in the lower lung zones.","[""increased opacity in lower lung zones"", ""blurred costophrenic angles""]"
/content/chest_xray/test/NORMAL/IM-0063-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person122_bacteria_583.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person120_bacteria_573.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows patchy opacities consistent with consolidation, more prominent in the right lower lung field, which is suggestive of pneumonia.","[""increased opacity in the right lower lung field"", ""consolidation pattern""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0297-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, infiltrates, or other signs of pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0084-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0289-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0135-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/PNEUMONIA/person77_virus_139.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,0.5,The chest X-ray shows bilateral lung opacities consistent with pneumonia.,"[""bilateral lung opacities"", ""increased lung density""]"
/content/chest_xray/test/PNEUMONIA/person52_virus_106.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person109_bacteria_528.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral lung opacities consistent with pneumonia, particularly prominent on the right side.","[""increased opacity in right lung field"", ""consolidation pattern""]"
/content/chest_xray/test/PNEUMONIA/person120_bacteria_571.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person59_virus_116.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral hazy infiltrates and increased opacity, particularly in the right lower lung zone, which are suggestive of pneumonia.","[""increased opacity in the right lower lung zone"", ""hazy infiltrates in the right lung field""]"
/content/chest_xray/test/PNEUMONIA/person142_bacteria_684.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows patchy opacities consistent with lung consolidation, most prominent in the right lower lung field, which is suggestive of pneumonia.","[""consolidation in the right lower lung field"", ""increased opacity in the right lung""]"
/content/chest_xray/test/PNEUMONIA/person81_bacteria_395.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/PNEUMONIA/person111_bacteria_534.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows bilateral lung opacities consistent with pneumonia, particularly prominent in the right lower lung field.","[""consolidation in the right lower lung field"", ""increased opacity in the right lung base""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0131-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,0.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation or infiltrates, indicating no signs of pneumonia.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0275-0001.jpeg,qwen3_zero_shot,normal,pneumonia,medium,0,0.0,1.0,"the chest X-ray shows patchy opacities consistent with consolidation, more prominent in the right lower lung zone, which is suggestive of pneumonia.","[""increased opacity in right lower lung zone"", ""consolidation pattern""]"
/content/chest_xray/test/PNEUMONIA/person151_bacteria_718.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/NORMAL/NORMAL2-IM-0052-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows symmetrical lung fields with no visible consolidation, infiltrates, or pleural effusion, indicating a normal appearance.",[]
/content/chest_xray/test/NORMAL/IM-0033-0001-0002.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0233-0001.jpeg,qwen3_zero_shot,normal,pneumonia,medium,0,0.0,0.5,The chest X-ray shows bilateral lung opacities consistent with pneumonia.,"[""increased lung opacity"", ""bilateral infiltrates""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0256-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/NORMAL/IM-0037-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0376-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/IM-0081-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0331-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/PNEUMONIA/person1631_virus_2826.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,1.0,"The chest X-ray shows patchy opacities consistent with consolidation, more prominent in the right lower lung zone, which is suggestive of pneumonia.","[""increased opacity in right lower lung zone"", ""consolidation pattern""]"
/content/chest_xray/test/PNEUMONIA/person136_bacteria_649.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,0.5,The chest X-ray shows bilateral lung opacities consistent with pneumonia.,"[""increased opacity in lung fields"", ""consolidation patterns""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0353-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/PNEUMONIA/person96_bacteria_464.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows no signs of consolidation, infiltrates, or abnormal opacities that would suggest pneumonia. Lung fields appear clear with normal cardiac silhouette and bony structures.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/IM-0043-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without consolidation, infiltrates, or pleural effusion, consistent with a normal chest.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/IM-0101-0001.jpeg,qwen3_zero_shot,normal,pneumonia,medium,0,0.0,1.0,"the image shows patchy opacities consistent with lung consolidation, more prominent in the right lower lung zone, suggestive of pneumonia.","[""increased opacity in right lower lung zone"", ""consolidation pattern""]"
/content/chest_xray/test/NORMAL/IM-0035-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
/content/chest_xray/test/PNEUMONIA/person143_bacteria_687.jpeg,qwen3_zero_shot,pneumonia,pneumonia,medium,1,1.0,0.5,The chest X-ray shows bilateral lung opacities consistent with pneumonia.,"[""bilateral lung opacities"", ""increased lung density""]"
/content/chest_xray/test/PNEUMONIA/person124_bacteria_590.jpeg,qwen3_zero_shot,pneumonia,normal,high,0,1.0,1.0,"The chest X-ray shows no signs of consolidation, infiltrates, or abnormal opacities that would suggest pneumonia. Lung fields appear clear and structures are normally aligned.","[""clear lung fields"", ""visible rib cage and spine""]"
/content/chest_xray/test/NORMAL/IM-0103-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,1.0,"The chest X-ray shows symmetrical lung fields without signs of consolidation, infiltrates, or pleural effusion, consistent with a normal chest X-ray.","[""clear lung fields"", ""no consolidation""]"
/content/chest_xray/test/NORMAL/NORMAL2-IM-0316-0001.jpeg,qwen3_zero_shot,normal,normal,high,1,1.0,0.0,"The chest X-ray shows normal lung fields without consolidation, pleural effusion, or other signs of pneumonia.",[]
